code,name,grade,establishment_type,phone,establishment_date,bed_count,operation_facility,doctor_count,specialist_by_department,department_specialists,other_staff,consultation_hours,location,has_images,sido,sigungu,summary_hostpital,summary
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ4MiQzNjE0ODEjNTEjJDEjJDIjJDgz,청암요양병원,2등급,개인,061-807-2500,2018-07-25,"일반입원실: 상급 : 40 명 , 일반 : 211 명 | 물리치료실: 20 명",장례식장: N | 입지정보: 단독건물 | 자원봉사활동: Y | 종교활동: N | 간병형태: 공동간병,총 인원: 7 명 | 의사: 7 명 | 한의사: 2 명,외과: 2 명 | 산부인과: 2 명 | 가정의학과: 1 명,가정의학과: 1 명,약사: 1 명 | 사회복지사: 2 명 | 물리치료사: 1 명,월요일: 09시 00분~17시 00분 | 화요일: 09시 00분~17시 00분 | 수요일: 09시 00분~17시 00분 | 목요일: 09시 00분~17시 00분 | 금요일: 09시 00분~17시 00분 | 점심시간_월~금: 12시00분~13시00분,"전라남도 여수시 둔덕2길 6-5,  0동 (미평동)",True,전라남도,여수시,,"전라남도 여수시 중심부에 위치한 청암요양병원은 2018년 7월 25일 설립된 2등급 개인 병원으로, 상급 입원실 40명과 일반 입원실 211명을 보유하고 있다. 물리치료실은 20명의 전문 물리치료사가 운영하며, 장례식장은 없고 단독 건물에 자리해 공동간병 형태를 채택하고 있다. 의료진은 총 7명의 의사와 2명의 한의사를 포함해 외과 2명, 산부인과 2명, 가정의학과 1명(전문의 1명)으로 구성되며, 약사 1명, 사회복지사 2명, 물리치료사 1명 등 지원 인력이 있다. 자원봉사활동이 활발히 진행되고 있고 종교활동은 없으며, 진료는 월~금 오전 9시부터 오후 5시까지 진행되고 점심시간은 월·금 12시부터 1시까지이다. 연락 및 확인 용이."
JDQ4MTYyMiM1MSMkMSMkOCMkOTkkNTgxMzUxIzExIyQxIyQzIyQwMyQyNjEyMjIjNzEjJDEjJDgjJDgz,청주삼성요양병원,1등급,개인,043-223-8124,,"일반입원실: 상급 : 1 명 , 일반 : 235 명 | 물리치료실: 7 명",입지정보: 상가건물 | 간병형태: 공동간병,총 인원: 7 명 | 의사: 7 명 | 한의사: 1 명,신경과: 3 명 | 재활의학과: 1 명,신경과: 3 명 | 재활의학과: 1 명,약사: 1 명 | 사회복지사: 1 명 | 물리치료사: 30 명 | 작업치료사: 21 명,월요일: 09시 00분~17시 30분 | 화요일: 09시 00분~17시 30분 | 수요일: 09시 00분~17시 30분 | 목요일: 09시 00분~17시 30분 | 금요일: 09시 00분~17시 30분 | 토요일: 09시 00분~13시 00분 | 점심시간_월~금: 12시30 분~13시30분,"충청북도 청주시 서원구 청남로 2014-0,  3~8층 (분평동)",False,충청북도,청주시,,"충청북도 청주시 청주삼성요양병원은 1등급 개인 병원으로, 상급입원실 1명과 일반입원실 235명을 보유하고 있다. 물리치료실은 7명 규모이며, 재활 및 물리치료 인력이 총 51명(물리치료사 30명, 작업치료사 21명)으로 구성된다. 의료진은 총 7명의 의사(신경과 3명, 재활의학과 1명)와 한의사 1명, 약사 1명, 사회복지사 1명으로 이루어져 있다. 공동간병 형태를 채택하고 상가건물에 입지하며, 월~금 09:00~17:30, 토 09:00~13:00 진료를 제공한다; 연락 및 확인 용이."
JDQ4MTYyMiM1MSMkMSMkOCMkOTkkNTgxMzUxIzExIyQxIyQzIyQwMyQyNjE0ODEjNDEjJDEjJDgjJDgz,청주시립요양병원,4등급,공립,043-220-8000,,"일반입원실: 상급 : 1 명 , 일반 : 191 명 | 격리병실: 5 명 | 물리치료실: 3 명",입지정보: 단독건물 | 자원봉사활동: Y | 종교활동: N | 간병형태: 공동간병,총 인원: 5 명 | 의사: 5 명 | 한의사: 1 명,내과: 1 명 | 소아청소년과: 1 명 | 재활의학과: 1 명 | 가정의학과: 1 명,재활의학과: 1 명 | 가정의학과: 1 명,사회복지사: 1 명 | 물리치료사: 9 명 | 작업치료사: 6 명,월요일: 09시 00분~18시 00분 | 화요일: 09시 00분~18시 00분 | 수요일: 09시 00분~18시 00분 | 목요일: 09시 00분~18시 00분 | 금요일: 09시 00분~18시 00분 | 토요일: 09시 00분~15시 00분 | 점심시간_월~금: 12시00분~13시00분 | 점심시간_토요일: 12시00분~13시00분,"충청북도 청주시 서원구 궁뜰로62번길 29, (장성동)",False,충청북도,청주시,,"충청북도 청주시 청주시립요양병원은 4등급 공립 요양병원으로, 상급 1명, 일반 191명, 격리 5명의 병상을 보유하고 있으며 물리치료실 3개를 운영한다. 병원은 단독건물에 자리해 공동간병 형태를 채택하고 자원봉사활동이 활성화되어 있으나 종교활동은 제공하지 않는다. 의료진은 총 5명의 의사(한의사 1명 포함)와 내과·소아청소년과·재활의학과·가정의학과 각 1명씩 전문의가 배치되어 있으며, 재활의학과와 가정의학과 전문의가 각각 1명씩 있다. 지원 인력으로는 사회복지사 1명, 물리치료사 9명, 작업치료사 6명이 있다. 진료는 월~금 09:00~18:00, 토요일 09:00~15:00이며 점심시간은 월·금 12:00~13:00, 토요일 12:00~13:00로 정해져 있다. 연락 및 확인 용이."
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzQxIyQxIyQ3IyQ5OSQyNjEwMDIjNTEjJDEjJDIjJDgz,청지기요양병원,등급외,의료법인,031-855-2110,,"일반입원실: 상급 : 6 명 , 일반 : 126 명 | 물리치료실: 5 명",입지정보: 단독건물 | 자원봉사활동: Y | 종교활동: Y | 간병형태: 공동간병,,,,,,"경기도 양주시 장흥면 권율로 512, (장흥면)",False,경기도,양주시,,"경기도 양주시에 위치한 청지기요양병원은 의료법인으로 설립된 등급외 요양병원이다. 입원실은 상급과 일반으로 구분되어 있으며, 상급입원실은 6명, 일반입원실은 126명으로 총 132명 수용이 가능하다. 물리치료실은 5명을 수용하며, 물리치료 및 재활 프로그램이 제공된다. 병원은 단독건물에 위치해 조용한 환경을 제공하며, 공동간병 형태로 환자와 가족이 함께 돌볼 수 있다. 의료법인으로 설립되어 의료진과 간호진이 상주한다. 종교활동과 자원봉사활동이 활성화되어 있어 다양한 지원을 받을 수 있다. 입원환자들은 상급입원실과 일반입원실에서 편안한 환경에서 치료를 받을 수 있다. 입원환자들은 물리치료실에서 재활 프로그램을 이용할 수 있다. 물리치료실에서는 물리치료 및 재활 프로그램을 이용할 수 있다. 입원환자들은 공동간병 형태로 가족과 함께 돌봄을 받을 수 있다. 연락 및 확인 용이. 문의는 연락 및 확인 용이."
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzQxIyQxIyQ3IyQ4MiQ0NjEwMDIjNzEjJDEjJDgjJDgz,청평활명요양병원,3등급,개인,031-584-0545,2017-08-14,"일반입원실: 상급 : 44 명 , 일반 : 54 명 | 물리치료실: 4 명",입지정보: 단독건물 | 자원봉사활동: N | 종교활동: N | 간병형태: 개인간병,총 인원: 2 명 | 의사: 2 명 | 한의사: 1 명,산부인과: 1 명,산부인과: 1 명,물리치료사: 1 명,,"경기도 가평군 청평면 북한강로1604번길 64-28, (청평면)",True,경기도,가평군,,"경기도 가평군에 위치한 청평활명요양병원은 3등급 개인 설립 병원으로 2017년 8월 14일 설립되었습니다. 병상은 상급 44명, 일반 54명으로 총 98명 수용이 가능하며, 물리치료실은 4명 규모로 운영됩니다. 의료진은 총 2명의 일반의사와 1명의 한의사를 포함해 산부인과 전문의 1명, 물리치료사 1명이 배치되어 있습니다. 단독 건물로 구성되어 있어 환자와 방문객에게 프라이버시를 보장하며, 개인간병 체계로 전문적인 돌봄을 제공합니다. 연락 및 확인 용이합니다."
JDQ4MTYyMiM1MSMkMSMkOCMkOTkkNTgxMzUxIzExIyQxIyQzIyQ3MiQzNjE4MzIjNjEjJDEjJDgjJDgz,청풍호노인사랑병원,3등급,공립,043-646-0808,2006-03-29,"일반입원실: 상급 : 7 명 , 일반 : 170 명 | 물리치료실: 16 명",장례식장: N | 입지정보: 단독건물 | 자원봉사활동: Y | 종교활동: Y | 간병형태: 공동간병,총 인원: 4 명 | 의사: 4 명 | 한의사: 1 명,신경외과: 1 명 | 산부인과: 2 명,신경외과: 1 명 | 산부인과: 2 명,약사: 1 명 | 사회복지사: 1 명 | 물리치료사: 2 명 | 작업치료사: 1 명,월요일: 09시 00분~17시 30분 | 화요일: 09시 00분~17시 30분 | 수요일: 09시 00분~17시 30분 | 목요일: 09시 00분~17시 30분 | 금요일: 09시 00분~17시 30분 | 점심시간_월~금: 12시00분 ~13시00분,"충청북도 제천시 금성면 청풍호로 1147-0, (금성면)",True,충청북도,제천시,,"청풍호노인사랑병원은 충청북도 제천시에 위치한 3등급 공립 요양병원으로 2006년 3월 29일 설립되었으며, 단독건물에 상급 7명과 일반 170명의 병상을 보유하고 있다. 이 병원은 지역사회와 협력하여 노인들의 건강과 삶의 질 향상을 목표로 한다. 의료진은 총 4명의 의사와 1명의 한의사를 포함해 신경외과 1명, 산부인과 2명의 전문의가 배치되어 있으며, 물리치료사 2명, 작업치료사 1명, 약사 1명, 사회복지사 1명이 지원한다. 이들은 환자 맞춤형 치료와 재활 프로그램을 제공한다. 운영은 공동간병 형태로 진행되며 자원봉사와 종교활동이 활발히 이루어지고, 물리치료실은 16명의 인원으로 구성되어 재활 치료를 제공한다. 이 병원은 장례식장을 보유하지 않으며, 입지와 교통이 편리해 방문이 용이하다. 진료는 월~금 09:00~17:30(점심 12:00~13:00)으로 진행되며, 연락 및 확인 용이하다. 이 병원은 환자와 가족의 편의를 위해 다양한 지원 프로그램을 운영한다. 또한, 병원은 물리치료실 외에도 재활 장비와 전문 시설을 갖추고 있어 환자 개개인의 회복을 지원한다. 이외에도 약사와 사회복지사가 협력하여 약물 관리와 사회적 지원을 제공하며, 한의사와 물리치료사는 통합 치료를 통해 전인적 회복을 도모한다. 병원은 재활 프로그램 외에도 정기적인 건강 검진과 교육 세션을 제공하여 노인들의 자가 관리 역량을 강화한다. 입구는 단독 건물로 설계되어 환자와 방문객이 편리하게 접근할 수 있으며, 주변에는 공원과 교통 편의 시설이 잘 갖추어져 있다. 이 병원은 장례식장을 보유하지 않지만, 종교 활동과 자원봉사 프로그램을 통해 지역 사회와의 연계를 강화하고 있다. 연락 및 확인은 병원 홈페이지와 전화로 용이하게 진행된다. 환자와 가족은 병원에서 제공하는 다양한 지원과 치료 프로그램을 통해 보다 나은 삶의 질을 기대할 수 있다. 또한, 의료진은 최신 장비와 연구를 활용해 치료 효과를 극대화한다. 환자 중심의 진료가 핵심이다. 지속적인 개선을 추구한다. 환자 만족!"
JDQ4MTYyMiM1MSMkMSMkNCMkOTkkNTgxMzUxIzExIyQxIyQzIyQ5OSQyNjE0ODEjNTEjJDEjJDYjJDgz,춘천새윤요양병원,3등급,개인,033-264-3100,,"일반입원실: 상급 : 8 명 , 일반 : 134 명 | 물리치료실: 6 명",,총 인원: 4 명 | 의사: 4 명 | 한의사: 1 명,내과: 1 명 | 신경과: 1 명 | 정신건강의학과: 1 명 | 외과: 1 명,내과: 1 명 | 신경과: 1 명 | 정신건강의학과: 1 명 | 외과: 1 명,사회복지사: 1 명 | 물리치료사: 1 명,,"강원특별자치도 춘천시 퇴계공단길 40- , 40",True,강원특별자치도,춘천시,,"강원특별자치도 춘천시 소재 춘천새윤요양병원은 3등급 개인 요양병원으로, 상급 병상 8개와 일반 병상 134개를 보유하고 있다. 물리치료실은 6명 규모로 운영되며, 총 4명의 의사가 내과, 신경과, 정신건강의학과, 외과 전문의로 구성되어 있다. 한의사 1명과 사회복지사 1명, 물리치료사 1명이 추가로 근무한다. 운영 특성 및 진료시간은 별도 확인이 필요하며, 연락 및 확인 용이."
JDQ4MTYyMiM1MSMkMSMkNCMkOTkkNTgxMzUxIzExIyQxIyQzIyQ5OSQzNjE4MzIjNDEjJDEjJDgjJDgz,춘천시노인전문병원,1등급,공립,033-240-7500,2010-01-22,"일반입원실: 상급 : 3 명 , 일반 : 163 명 | 물리치료실: 13 명",장례식장: N | 입지정보: 단독건물 | 자원봉사활동: Y | 종교활동: Y | 간병형태: 공동간병,총 인원: 5 명 | 의사: 5 명 | 한의사: 2 명,신경과: 1 명 | 재활의학과: 1 명 | 가정의학과: 1 명,신경과: 1 명 | 재활의학과: 1 명 | 가정의학과: 1 명,사회복지사: 1 명 | 물리치료사: 6 명 | 작업치료사: 4 명,월요일: 09시 00분~18시 00분 | 화요일: 09시 00분~18시 00분 | 수요일: 09시 00분~18시 00분 | 목요일: 09시 00분~18시 00분 | 금요일: 09시 00분~18시 00분 | 점심시간_월~금: 12:00~13:30,"강원특별자치도 춘천시 동면 세실로 252, (동면)",True,강원특별자치도,춘천시,,"강원특별자치도 춘천시에 위치한 1등급 공립 요양병원 춘천시노인전문병원은 2010년 1월 22일 설립되었습니다. 병상은 상급 3명, 일반 163명으로 구성되며 물리치료실은 13명 규모로 운영됩니다. 의료진은 총 5명의 일반의사와 2명의 한의사를 포함해 신경과, 재활의학과, 가정의학과 전문의 각각 1명씩 배치되어 있으며, 사회복지사 1명, 물리치료사 6명, 작업치료사 4명이 지원합니다. 입지정보는 단독건물이며 장례식장은 없고, 자원봉사와 종교활동이 활발히 이루어집니다. 공동간병 형태로 운영되며 진료는 월~금 오전 9시부터 오후 6시까지이며 점심시간은 12시~13시 30분입니다. 연락 및 확인 용이."
JDQ4MTYyMiM1MSMkMSMkNCMkOTkkNTgxMzUxIzExIyQyIyQzIyQwMCQyNjE4MzIjNjEjJDEjJDQjJDgz,춘천요양병원,3등급,개인,033-260-7114,2012-03-02,"일반입원실: 상급 : 6 명 , 일반 : 293 명 | 물리치료실: 4 명",장례식장: N | 입지정보: 단독건물 | 종교활동: Y | 간병형태: 공동간병,총 인원: 8 명 | 의사: 8 명 | 한의사: 4 명,재활의학과: 1 명 | 가정의학과: 3 명 | 한방내과: 1 명,재활의학과: 1 명 | 가정의학과: 3 명 | 한방내과: 1 명,약사: 1 명 | 사회복지사: 1 명 | 물리치료사: 9 명 | 작업치료사: 4 명,월요일: 09시 00분~18시 00분 | 화요일: 09시 00분~18시 00분 | 수요일: 09시 00분~18시 00분 | 목요일: 09시 00분~18시 00분 | 금요일: 09시 00분~18시 00분 | 점심시간_월~금: 12:15~13:15,"강원특별자치도 춘천시 동면 춘천로 527-34,",True,강원특별자치도,춘천시,,"강원특별자치도 춘천시에 위치한 춘천요양병원은 3등급 개인 설립 병원으로 2012년 3월 2일 설립되었습니다. 병상은 상급 6명, 일반 293명으로 구성되며, 4개의 물리치료실과 9명의 물리치료사가 운영되는 재활·물리치료 시설을 갖추고 있습니다. 의료진은 총 8명의 의사와 4명의 한의사를 포함해 재활의학과 1명, 가정의학과 3명, 한방내과 1명의 전문의가 배치되어 있으며, 약사 1명, 사회복지사 1명, 작업치료사 4명이 지원합니다. 단독건물에 위치해 공동간병 형태를 채택하고 종교활동이 활성화되어 있으며, 월~금 09:00~18:00 진료(점심 12:15~13:15)와 사진 제공이 가능하고 연락 및 확인 용이합니다."
JDQ4MTYyMiM1MSMkMSMkNCMkOTkkNTgxMzUxIzExIyQxIyQzIyQ3MiQzNjEwMDIjNjEjJDEjJDgjJDgz,춘천태동요양병원,등급외,의료법인,033-263-8100,,"일반입원실: 상급 : 8 명 , 일반 : 46 명 | 물리치료실: 2 명",장례식장: N | 입지정보: 단독건물 | 자원봉사활동: N | 종교활동: N,총 인원: 2 명 | 의사: 2 명 | 한의사: 1 명,재활의학과: 1 명 | 한방소아과: 1 명,,물리치료사: 1 명,,"강원특별자치도 춘천시 남면 박암관천길 821-0,",True,강원특별자치도,춘천시,,"강원특별자치도 춘천시에 위치한 춘천태동요양병원은 의료법인으로 설립된 등급외 요양병원이다. 상급입원실 8명, 일반입원실 46명으로 총 54병상을 보유하며, 물리치료실은 2명 규모로 운영된다. 의료진은 총 2명의 전문의(재활의학과 1명, 한방소아과 1명)와 한의사 1명, 물리치료사 1명으로 구성된다. 단독건물에 자리하고 장례식장, 자원봉사, 종교활동은 없으며, 연락 및 확인 용이."
JDQ4MTYyMiM1MSMkMSMkNCMkOTkkNTgxMzUxIzExIyQxIyQzIyQ5OSQ0NjEwMDIjNzEjJDEjJDgjJDgz,춘천호반요양병원,1등급,의료법인,033-251-9911,1900-01-01,"일반입원실: 상급 : 7 명 , 일반 : 148 명 | 물리치료실: 6 명",장례식장: Y | 입지정보: 단독건물 | 종교활동: Y | 간병형태: 공동간병,총 인원: 4 명 | 의사: 4 명,산부인과: 1 명 | 소아청소년과: 1 명 | 가정의학과: 1 명,가정의학과: 1 명,사회복지사: 1 명 | 물리치료사: 2 명,월요일: 09시 00분~17시 00분 | 화요일: 09시 00분~17시 00분 | 수요일: 09시 00분~17시 00분 | 목요일: 09시 00분~17시 00분 | 금요일: 09시 00분~17시 00분 | 토요일: 09시 00분~17시 00분 | 일요일: 09시 00분~17시 00분 | 점심시간_월~금: 12시00분~13시00분 | 점심시간_토요일: 12시00분~13시00분 | 점심시간_일요일: 12시00분~13시00분,"강원특별자치도 춘천시 옛경춘로 663- , 663",True,강원특별자치도,춘천시,,"강원특별자치도 춘천시 춘천호반요양병원은 1등급 의료법인으로 1900년 설립된 단독건물에 위치해 있다. 이 병원은 장례식장 운영과 종교활동을 제공하며, 공동간병 형태로 환자와 가족의 편의를 도모한다. 상급입원실 7명, 일반입원실 148명으로 구성되며, 물리치료실 6명으로 재활치료를 제공한다. 의료진은 총 4명의 의사(산부인과 1명, 소아청소년과 1명, 가정의학과 1명, 가정의학과 전문의 1명)와 사회복지사 1명, 물리치료사 2명으로 이루어져 있다. 진료는 월~토요일 09:00~17:00, 일요일 09:00~17:00에 제공되며, 점심시간은 월·금·토·일 12:00~13:00으로 정해져 있고, 1900년 설립된 이후로 지역사회에 지속적으로 의료·복지서비스를 제공해 왔으며, 연락 및 확인 용이."
JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQyIyQ1IyQwMCQyNjEyMjIjODEjJDEjJDIjJDgz,충무요양병원,2등급,개인,055-640-3000,2016-09-05,"일반입원실: 상급 : 8 명 , 일반 : 204 명 | 물리치료실: 14 명",장례식장: N | 입지정보: 단독건물 | 자원봉사활동: Y | 종교활동: N | 간병형태: 공동간병,총 인원: 6 명 | 의사: 6 명 | 한의사: 2 명,재활의학과: 1 명 | 가정의학과: 3 명,재활의학과: 1 명 | 가정의학과: 3 명,약사: 1 명 | 사회복지사: 1 명 | 물리치료사: 13 명,월요일: 09시 00분~17시 30분 | 화요일: 09시 00분~17시 30분 | 수요일: 09시 00분~17시 30분 | 목요일: 09시 00분~17시 30분 | 금요일: 09시 00분~17시 30분 | 토요일: 09시 00분~12시 30분 | 점심시간_월~금: 12시00분~13시00분,"경상남도 통영시 남해안대로 760, (무전동)",True,경상남도,통영시,,"경상남도 통영시에 위치한 충무요양병원은 2등급 개인 설립 병원으로 2016년 9월 5일 설립되었으며, 상급 8명·일반 204명 병상과 물리치료실 14명을 보유하고 있다. 재활의학과 1명·가정의학과 3명 등 6명의 전문의와 한의사 2명, 약사 1명·사회복지사 1명·물리치료사 13명으로 구성된 의료·지원 인력이 운영한다. 장례식장은 없으며 단독 건물에 자원봉사 활동이 진행되고, 종교 활동은 없고 공동간병 형태를 채택한다. 진료는 월~금 09:00~17:30, 토요일 09:00~12:30이며, 월·금 점심시간은 12:00~13:00이다. 사진 제공 가능하며, 연락 및 확인 용이."
